log.annual.inc,dti,fico,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid,purpose_credit_card,purpose_debt_consolidation,purpose_educational,purpose_home_improvement,purpose_major_purchase,purpose_small_business,revol.bal_to_income,years_with_cr_line
10.93596004,19.85,672,15198.0,84.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0.2706196577677696,11.835616438356164
10.77895629,12.57,712,10.0,0.1,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0002083333333104225,22.356050227397258
11.47210347,18.46,682,39502.0,87.6,0.0,0.0,0.0,0,0,1,0,0,0,0,0.4114791668518211,31.47945205479452
10.91508846,14.99,712,9483.0,57.8,0.0,0.0,0.0,0,0,1,0,0,0,0,0.1724181825448569,18.164269405479452
10.91508846,9.16,747,28962.0,66.9,0.0,0.0,0.0,0,0,0,0,0,0,0,0.5265818204011543,19.3149543369863
10.49957302,0.93,742,1410.0,67.1,0.0,0.0,0.0,0,0,0,0,0,0,0,0.03884297521643661,5.260159816438356
10.57131693,3.82,687,6039.0,28.1,2.0,0.0,0.0,0,0,0,0,0,0,0,0.1548461530892323,5.0957762547945205
10.81985828,11.33,662,11660.0,67.0,2.0,0.0,0.0,0,0,1,0,0,0,0,0.23318134577461583,7.47945205479452
11.77528973,7.31,747,9642.0,30.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.07416923072752679,8.63013698630137
10.1266311,9.26,742,3106.0,31.4,0.0,0.0,0.0,0,0,0,0,0,0,0,0.12424000047836586,5.424543378082192
11.22524339,13.31,782,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0.0,15.04109589041096
11.00209984,17.32,727,19817.0,61.4,2.0,0.0,0.0,0,0,1,0,0,0,0,0.3302833337310731,10.931506849315069
11.17043516,10.48,722,9630.0,36.6,0.0,0.0,1.0,0,1,0,0,0,0,0,0.13563380227754712,17.506849315068493
10.66886237,13.62,702,1621.0,40.5,1.0,0.0,0.0,0,0,0,0,0,0,0,0.037701181395657264,9.451940638356165
11.00209984,1.62,797,3391.0,6.2,2.0,0.0,0.0,0,0,0,0,0,0,0,0.0565166667347262,24.988926939726028
11.28978191,7.75,757,12454.0,29.8,0.0,0.0,0.0,0,0,0,0,0,0,0,0.15567500056915065,8.383447487671233
11.12732181,17.82,727,53059.0,89.9,3.0,0.0,0.0,0,0,0,0,0,0,1,0.780233512521548,18.410844747945205
11.73610102,9.34,677,12403.0,39.8,2.0,1.0,0.0,0,0,1,0,0,0,0,0.09922082451414108,15.786301369863013
10.37349118,15.0,782,695.0,8.2,0.0,0.0,0.0,0,0,0,0,0,0,0,0.021718750038699844,9.547945205479452
10.4341158,8.72,732,6383.0,48.7,1.0,0.0,0.0,0,0,0,0,0,0,1,0.18773529479317452,9.534246575342467
11.1844214,2.2,677,2596.0,12.5,3.0,0.0,0.0,0,0,0,0,0,0,0,0.03605555548337928,15.205479452054794
10.46321762,21.36,707,10638.0,61.8,0.0,0.0,0.0,0,0,1,0,0,0,0,0.3039081246811098,9.369748857534246
9.814656339,2.56,687,1716.0,71.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0.09377049178729191,4.027397260273973
10.15812977,14.93,677,1838.0,73.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0.07124031014232729,14.876712328767123
12.01971897,15.02,752,56153.0,44.3,1.0,0.0,0.0,0,0,0,0,1,0,0,0.33827923586844927,32.967123287671235
10.37349118,3.9,697,9172.0,44.7,0.0,0.0,0.0,0,0,1,0,0,0,0,0.2866250005107266,6.167009131506849
11.15625052,23.91,692,22713.0,43.1,1.0,0.0,0.0,0,0,1,0,0,0,0,0.32447142890611946,5.835616438356165
10.08580911,24.35,687,2533.0,38.4,0.0,0.0,1.0,0,0,0,0,0,0,0,0.10554166659596251,9.534246575342467
10.08580911,0.95,762,1870.0,5.5,0.0,0.0,0.0,0,0,0,0,0,0,1,0.07791666661446897,17.92876712328767
12.20609265,5.61,712,7926.0,49.8,3.0,0.0,0.0,0,0,0,0,0,0,0,0.03962920723079026,10.520547945205479
10.52002363,12.63,712,12269.0,19.3,2.0,0.0,0.0,0,0,0,0,0,0,0,0.3311470987553469,14.301255706849314
10.46310334,23.07,707,7828.0,23.9,2.0,0.0,0.0,0,0,1,0,0,0,0,0.22365714296260852,4.109474884931507
11.1844214,12.85,687,8081.0,58.1,0.0,1.0,0.0,0,0,1,0,0,0,0,0.11223611088643604,9.616438356164384
11.08214255,1.94,782,3845.0,25.6,0.0,0.0,0.0,0,0,1,0,0,0,0,0.05915384608746216,12.73972602739726
11.29725393,3.48,742,11774.0,44.4,0.0,0.0,0.0,0,0,1,0,0,0,0,0.14607940424661078,18.575342465753426
11.08214255,15.88,702,21438.0,90.6,1.0,0.0,1.0,1,0,1,0,0,0,0,0.32981538424525714,15.20536529589041
10.91501573,7.53,762,6576.0,25.2,0.0,0.0,0.0,0,0,1,0,0,0,0,0.11957233304709229,14.301255706849314
11.12726298,11.42,662,10311.0,88.9,0.0,1.0,1.0,0,0,0,0,1,0,0,0.15163235357170085,10.35605022739726
11.35040654,4.62,687,6419.0,45.5,0.0,0.0,0.0,0,0,1,0,0,0,0,0.07551764671691388,5.506849315068493
11.66137995,9.22,807,0.0,0.0,2.0,0.0,0.0,0,0,0,0,1,0,0,0.0,20.383447487671233
10.31374118,12.74,727,22099.0,84.7,0.0,0.0,0.0,0,0,1,0,0,0,0,0.7331143823651215,9.616438356164384
11.69065315,20.92,667,45414.0,98.3,0.0,1.0,0.0,0,1,0,0,0,0,0,0.38019255023079257,17.260388128767126
11.05089001,14.74,747,27222.0,42.9,1.0,0.0,0.0,0,0,0,0,0,0,0,0.4320952360962229,19.39714611780822
11.58058411,9.41,737,4229.0,7.1,0.0,0.0,0.0,0,0,1,0,0,0,0,0.03952336462210147,27.863013698630137
10.4341158,13.59,677,22556.0,73.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0.6634117670930354,5.589041095890411
10.858999,19.32,737,32709.0,53.6,0.0,0.0,0.0,0,1,0,0,0,0,0,0.6290192292366655,10.934246575342465
10.81977828,7.25,737,2140.0,6.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0.04280000018876014,11.260159816438355
11.17883639,9.49,777,257.0,3.6,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0035894355936156174,9.369748857534246
11.15625052,21.53,682,8299.0,58.9,0.0,0.0,0.0,0,0,0,0,0,0,0,0.11855714297943404,5.180707761643836
11.57119437,0.17,767,9943.0,10.9,0.0,0.0,0.0,0,0,1,0,0,0,0,0.09380188708269496,12.082077624657533
10.34817337,7.62,772,944.0,19.7,2.0,0.0,0.0,1,0,1,0,0,0,0,0.03025641037131122,9.616438356164384
9.996431298,1.91,662,370.0,21.8,1.0,0.0,0.0,0,0,1,0,0,0,0,0.01685802806935396,7.561643835616438
10.37349118,17.81,737,4577.0,16.2,2.0,0.0,0.0,0,0,1,0,0,0,0,0.14303125025486216,15.863013698630137
11.1123882,16.25,667,5636.0,49.9,2.0,1.0,0.0,0,0,1,0,0,0,0,0.08412442492647862,13.3149543369863
10.7701888,20.02,687,18634.0,70.6,1.0,0.0,0.0,0,0,1,0,0,0,0,0.3916269102418133,8.876712328767123
11.05089001,20.11,692,18212.0,56.4,1.0,0.0,0.0,0,1,0,0,0,0,0,0.2890793637419885,10.931506849315069
11.31812639,0.58,762,849.0,1.9,0.0,0.0,0.0,0,0,0,0,0,0,0,0.010315917341053731,4.109474884931507
9.210340372,0.0,717,0.0,0.0,2.0,0.0,0.0,0,0,0,1,0,0,0,0.0,3.654794520547945
10.89673933,6.36,742,1510.0,50.3,1.0,0.0,0.0,0,0,0,0,0,0,0,0.02796296283842741,7.6438356164383565
10.6454249,6.57,772,2521.0,22.1,0.0,0.0,0.0,0,0,0,0,0,0,0,0.06002380935967473,12.410844747945204
10.40426284,12.29,777,1805.0,8.7,2.0,0.0,0.0,0,0,1,0,0,0,0,0.05469696972150774,22.767123287671232
11.22524339,24.5,787,5544.0,11.3,0.0,0.0,0.0,0,0,1,0,0,0,0,0.0739200001861637,17.91780821917808
12.21602298,14.03,667,31008.0,79.8,3.0,0.0,0.0,1,0,1,0,0,0,0,0.15350494993987457,9.698630136986301
10.46310334,1.3,732,2722.0,36.8,2.0,0.0,0.0,0,0,0,0,0,0,1,0.07777142860810174,4.526027397260274
11.46154796,1.92,742,14989.0,25.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0.1577922345849674,18.915068493150685
10.49127422,12.3,732,6729.0,97.5,1.0,0.0,0.0,1,0,0,0,1,0,0,0.18691666618783245,22.27659817260274
10.46310334,16.39,677,21124.0,87.3,3.0,0.0,0.0,0,0,1,0,0,0,0,0.6035428574274582,7.6438356164383565
11.00209984,14.42,677,24151.0,61.1,3.0,0.0,0.0,0,0,0,0,0,0,0,0.4025166671513926,15.04109589041096
10.34174248,13.16,757,4923.0,70.3,2.0,0.0,0.0,0,0,1,0,0,0,0,0.15880645216353007,17.671232876712327
11.05089001,22.67,702,26803.0,92.7,0.0,0.0,0.0,0,0,1,0,0,0,0,0.425444442476198,8.63013698630137
9.903487553,14.58,687,7783.0,84.6,0.0,0.0,0.0,0,0,0,1,0,0,0,0.3891499998194843,6.161643835616438
11.40756495,8.51,782,9957.0,29.6,0.0,0.0,0.0,0,0,1,0,0,0,0,0.11063333325726216,11.58904109589041
11.51288546,4.32,712,5262.0,28.4,0.0,1.0,0.0,0,0,0,0,0,0,0,0.05262210510364046,19.479337898630135
10.96819829,7.49,772,10144.0,15.6,0.0,0.0,0.0,0,0,0,0,0,0,1,0.17489655164168405,10.191666665753425
10.83958091,0.24,792,132.0,6.6,3.0,0.0,0.0,0,0,0,0,0,0,0,0.002588235298534373,9.287557076712329
11.1844214,17.68,722,6759.0,0.0,3.0,0.0,0.0,0,0,0,0,0,0,1,0.09387499981208033,14.547945205479452
10.90595598,4.69,737,2184.0,72.1,1.0,0.0,0.0,0,1,0,0,0,0,0,0.04007339452151407,15.369748857534246
10.6454249,14.34,712,8644.0,47.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.20580952324673876,12.493036528767123
10.63933496,19.58,717,6479.0,38.1,1.0,0.0,0.0,0,1,0,0,0,0,0,0.15520421648167373,22.84931506849315
11.81303006,6.82,792,10232.0,19.1,2.0,0.0,0.0,0,0,0,0,1,0,0,0.07579259239709057,12.904109589041095
10.91508846,23.41,682,20344.0,86.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0.36989091064985435,9.369748857534246
11.06350847,4.25,732,8897.0,19.1,3.0,0.0,0.0,1,0,0,0,0,0,1,0.13945141056527652,14.301255706849314
11.06563786,22.43,682,34847.0,68.1,1.0,1.0,0.0,0,1,0,0,0,0,0,0.5450294054989459,9.616438356164384
9.998797732,16.36,732,11246.0,93.7,0.0,0.0,0.0,0,0,0,0,1,0,0,0.5111818183558515,11.342351597260272
11.25609586,16.93,677,19146.0,33.9,3.0,0.0,0.0,0,1,0,0,0,0,0,0.24752423947561997,13.643835616438356
11.40756495,20.4,762,28872.0,21.1,1.0,0.0,0.0,0,0,0,0,0,0,0,0.3207999997794188,33.45194063013699
10.87221892,13.03,722,850.0,14.2,0.0,1.0,0.0,0,0,0,0,0,0,0,0.01613148106538488,7.479337898630137
11.22524339,1.94,812,45050.0,6.4,0.0,0.0,0.0,0,0,0,0,0,0,0,0.6006666681794145,9.287557076712329
9.903487553,6.3,677,1715.0,39.9,0.0,0.0,0.0,0,0,0,1,0,0,0,0.08574999996022299,3.4519406383561644
10.4341158,15.85,767,5748.0,12.3,0.0,1.0,0.0,0,1,0,0,0,0,0,0.16905882413773574,27.863013698630137
10.11633831,6.69,717,9764.0,22.7,3.0,0.0,0.0,0,0,0,0,0,0,0,0.3946007130059384,23.260159816438357
10.87804719,11.34,782,722.0,3.2,0.0,0.0,0.0,0,0,1,0,0,0,0,0.01362264154395726,14.465639268493149
10.93310697,16.33,682,18451.0,65.2,2.0,0.0,0.0,0,1,0,0,0,0,0,0.32948214276399346,8.95890410958904
11.22524339,15.63,672,6855.0,53.6,0.0,0.0,0.0,0,0,0,1,0,0,0,0.09140000023018616,12.246461186301369
11.32962743,13.81,722,17610.0,76.9,0.0,0.0,0.0,0,1,0,0,0,0,0,0.21152645014883817,8.63013698630137
10.8620712,2.65,712,3002.0,5.1,3.0,1.0,0.0,0,1,0,0,0,0,0,0.0575536807859433,24.164269405479452
11.30220443,13.11,757,18540.0,29.6,0.0,0.0,0.0,0,1,0,0,0,0,0,0.22888888972538074,16.684931506849313
11.36210258,21.93,662,18991.0,95.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0.22082558034325728,9.780821917808218
10.53209621,21.09,692,10800.0,54.3,1.0,0.0,0.0,0,0,1,0,0,0,0,0.28800000056404845,9.616438356164384
11.58988651,11.34,732,47016.0,37.1,0.0,0.0,0.0,0,0,0,0,1,0,0,0.43533333163830085,10.191666665753425
11.08214255,13.75,722,40310.0,66.7,1.0,0.0,0.0,0,0,1,0,0,0,0,0.6201538454578932,19.561643835616437
11.63539085,10.02,707,20460.0,39.8,1.0,0.0,0.0,0,0,0,0,0,0,0,0.18101709394430865,11.424543378082191
10.71441777,1.28,777,25.0,0.1,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0005555555548624756,6.986301369863014
10.3768605,23.88,667,8072.0,92.8,1.0,0.0,0.0,1,0,0,1,0,0,0,0.2514015196822552,4.109474884931507
12.10071213,12.12,677,67579.0,61.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0.37543888884096327,19.07123287671233
10.55093105,12.59,687,5545.0,60.9,3.0,0.0,1.0,1,1,0,0,0,0,0,0.14510768598753182,9.372488583561644
10.81977828,21.62,682,13427.0,30.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0.2685400011843376,31.314954328767122
10.46310334,16.15,697,14852.0,79.4,0.0,0.0,0.0,0,0,1,0,0,0,0,0.4243428573429563,11.517808219178082
10.6666271,10.49,777,4963.0,15.8,0.0,0.0,0.0,0,1,0,0,0,0,0,0.11568764625637874,17.342351597260272
11.33260191,13.42,677,11386.0,55.0,2.0,2.0,1.0,0,0,0,0,0,0,0,0.13635928155152402,15.287557076712327
10.30895266,11.8,737,5842.0,30.9,1.0,0.0,0.0,0,0,1,0,0,0,0,0.1947333334587987,5.917808219178082
10.96812932,24.31,712,23802.0,59.2,1.0,0.0,0.0,1,0,1,0,0,0,0,0.4104076149884594,17.42454337808219
11.49272276,5.08,752,7921.0,14.2,0.0,0.0,0.0,0,0,0,0,0,0,1,0.08082653042252155,10.942465753424658
9.210340372,18.12,667,5704.0,80.3,0.0,0.0,0.0,0,1,0,0,0,0,0,0.570399999986415,4.684931506849315
10.77895629,10.35,757,2108.0,10.9,1.0,0.0,0.0,0,0,0,0,0,0,0,0.043916666661837064,15.123173515068492
9.61580548,15.28,707,1545.0,18.6,1.0,0.0,0.0,0,0,0,0,0,0,0,0.1030000000086877,3.5342465753424657
10.44278401,23.06,687,5244.0,27.5,1.0,1.0,0.0,0,0,1,0,0,0,0,0.152904128498042,10.191666665753425
10.89673933,6.58,787,5300.0,31.2,0.0,0.0,0.0,0,1,0,0,0,0,0,0.0981481477110366,14.63013698630137
10.6454249,19.89,722,20563.0,97.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0.4895952367564425,11.424543378082191
10.71441777,17.04,737,2009.0,14.3,0.0,0.0,0.0,0,0,0,0,0,0,0,0.04464444438874854,13.561643835616438
10.87804719,14.08,707,12053.0,87.3,3.0,0.0,0.0,0,0,0,0,1,0,0,0.22741509491595133,10.438242008219179
10.858999,22.83,757,1447.0,6.9,3.0,0.0,0.0,0,0,0,0,1,0,0,0.027826923009124552,13.726027397260275
10.93310697,6.81,747,21456.0,27.7,1.0,0.0,0.0,0,1,0,0,0,0,0,0.3831428570345371,10.191666665753425
11.08214255,11.72,737,1208.0,3.5,2.0,0.0,0.0,0,0,0,0,0,0,1,0.01858461536375924,7.580707761643835
12.06681058,15.43,687,35010.0,65.7,1.0,0.0,1.0,0,1,0,0,0,0,0,0.20120689618888085,14.383447487671232
10.81977828,16.0,707,17613.0,76.6,2.0,0.0,0.0,0,0,1,0,0,0,0,0.3522600015535665,8.794520547945206
10.37349118,17.48,672,1404.0,93.6,3.0,0.0,0.0,0,0,0,0,0,0,1,0.04387500007817926,3.6164383561643834
11.00874438,22.45,752,14026.0,51.4,0.0,0.0,0.0,0,1,0,0,0,0,0,0.2322185439573293,11.6
8.612503371,3.71,767,566.0,8.6,0.0,0.0,0.0,0,0,0,0,0,0,0,0.1029090909317887,4.52054794520548
10.91508846,14.49,692,19976.0,81.2,2.0,0.0,0.0,0,0,1,0,0,0,0,0.3632000015307457,7.071118720547945
10.30895266,0.68,717,893.0,38.8,0.0,0.0,0.0,0,0,0,0,0,0,0,0.029766666685845128,7.726027397260274
10.79949394,0.73,687,2987.0,49.8,0.0,0.0,0.0,0,0,0,0,0,0,0,0.060964160407142025,23.424543378082195
11.3736634,19.38,727,42987.0,89.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0.49410344710815773,15.369748857534246
11.17717297,11.65,667,27914.0,88.6,0.0,2.0,0.0,0,0,1,0,0,0,0,0.3905148290391252,13.150570775342464
10.59663473,10.26,747,18467.0,30.9,3.0,0.0,0.0,0,1,0,0,0,0,0,0.4616750014293797,20.71232876712329
11.23848862,12.55,667,5466.0,42.4,2.0,0.0,0.0,0,0,0,0,0,0,0,0.0719210525789664,3.8547945205479452
11.6351431,0.0,737,17533.0,95.8,0.0,0.0,0.0,0,0,0,0,0,0,0,0.15515929167767492,23.095776254794522
10.95960979,9.24,747,3176.0,22.7,1.0,0.0,0.0,0,0,0,0,0,0,0,0.055230940433300554,8.547945205479452
11.39184199,22.69,752,27806.0,32.3,1.0,0.0,0.0,0,1,0,0,0,0,0,0.3138516407957956,13.397146117808218
11.31208142,8.98,777,38216.0,50.4,0.0,0.0,0.0,0,0,0,0,0,0,0,0.4671654203214808,27.451940630136985
12.10342002,15.35,722,89832.0,43.6,1.0,0.0,0.0,0,0,0,0,0,0,0,0.4977170770618178,8.054794520547945
10.6454249,9.97,712,2953.0,88.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.07030952361726278,15.451940638356163
12.50617724,7.26,757,129705.0,62.0,2.0,0.0,0.0,0,0,0,0,1,0,0,0.48038888791874945,21.20536529589041
11.38452375,12.2,752,39.0,0.3,3.0,0.0,0.0,0,0,0,0,0,0,1,0.00044343376926051707,13.397146117808218
11.05089001,18.46,752,2733.0,7.6,0.0,0.0,0.0,0,0,0,0,1,0,0,0.043380952180257774,21.369748857534244
10.12647109,14.74,697,15175.0,53.2,3.0,0.0,0.0,0,0,1,0,0,0,0,0.6070971361785142,5.424543378082192
9.903487553,24.72,682,7231.0,95.1,0.0,0.0,0.0,0,0,0,0,0,0,0,0.36154999983228714,7.068378994520548
10.04342339,4.33,747,2413.0,10.3,2.0,0.0,0.0,0,0,0,0,0,1,0,0.10489480120142528,12.657534246575343
10.30895266,9.88,702,5431.0,86.2,2.0,0.0,0.0,1,0,1,0,0,0,0,0.18103333344997188,13.808219178082192
10.30895266,15.84,667,3825.0,83.2,3.0,0.0,0.0,0,0,1,0,0,0,0,0.12750000008214737,12.90399543287671
11.5228758,15.15,752,19326.0,25.0,2.0,0.0,0.0,0,0,1,0,0,0,0,0.19134653385428682,11.917808219178083
12.15477935,21.4,682,12531.0,30.1,2.0,0.0,0.0,0,0,1,0,0,0,0,0.06595263165430637,14.876712328767123
11.54334797,16.33,732,28365.0,44.7,1.0,0.0,0.0,0,1,0,0,0,0,0,0.2751505985171218,17.035616438356165
10.858999,1.34,742,2386.0,11.3,4.0,0.0,0.0,1,0,0,0,1,0,0,0.04588461527282044,4.8493150684931505
10.30895266,0.4,762,256.0,0.4,2.0,0.0,0.0,0,0,0,0,0,0,1,0.008533333338831302,4.931506849315069
10.71441777,3.84,752,0.0,0.0,5.0,0.0,0.0,0,0,1,0,0,0,0,0.0,5.430251142465753
10.1266311,18.48,702,2284.0,4.7,2.0,2.0,0.0,1,0,0,0,0,0,0,0.09136000035176678,9.076712328767123
10.77895629,10.63,752,185.0,1.3,1.0,0.0,0.0,0,0,0,0,1,0,0,0.003854166666242816,5.671232876712328
11.49272276,10.1,752,78031.0,44.1,0.0,0.0,0.0,0,1,0,0,0,0,0,0.7962346920085569,12.093150684931507
11.42954386,9.57,732,13119.0,11.8,0.0,0.0,0.0,0,0,0,0,0,0,1,0.14259782552101094,16.684931506849313
11.1844214,5.88,752,8898.0,29.1,1.0,0.0,0.0,1,0,0,0,0,0,0,0.12358333308594331,9.534246575342467
10.1266311,18.82,712,10579.0,47.2,1.0,0.0,0.0,0,0,1,0,0,0,0,0.4231600016293086,7.808219178082192
10.858999,6.83,722,2936.0,43.2,1.0,1.0,0.0,0,0,0,0,0,0,0,0.05646153832397352,13.808219178082192
11.08980542,17.11,702,7095.0,54.6,2.0,0.0,0.0,0,0,1,0,0,0,0,0.1083206108628645,14.17522830958904
11.15625052,17.21,752,26596.0,35.6,7.0,0.0,0.0,0,0,0,0,0,0,1,0.37994285753476653,12.0
10.37361617,2.92,732,1836.0,27.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0.057367829249123446,16.783561643835615
10.75798798,14.53,747,17524.0,32.4,2.0,0.0,0.0,0,0,1,0,0,0,0,0.37281933581237675,14.712328767123287
11.22524339,18.67,732,7849.0,40.5,1.0,0.0,0.0,0,1,0,0,0,0,0,0.10465333359689732,15.616438356164384
10.51867319,0.91,742,1219.0,10.3,2.0,0.0,0.0,0,0,0,0,0,0,1,0.03294594599952798,4.273858446575343
11.53566495,10.71,707,52141.0,73.3,1.0,0.0,0.0,0,0,0,1,0,0,0,0.509687195514554,12.821917808219178
10.68510338,14.03,707,7693.0,72.6,3.0,0.0,0.0,1,0,1,0,0,0,0,0.17604119012212283,16.684931506849313
11.22524339,6.18,722,25055.0,78.1,1.0,0.0,0.0,0,1,0,0,0,0,0,0.33406666750799624,9.863013698630137
11.00209984,8.34,747,3337.0,20.2,1.0,0.0,0.0,0,0,1,0,0,0,0,0.05561666673364238,10.849315068493151
10.858999,9.65,692,17349.0,63.3,0.0,0.0,0.0,0,0,1,0,0,0,0,0.33363461457173593,10.076712328767123
10.49127422,22.1,717,2307.0,46.1,0.0,0.0,0.0,0,0,0,0,1,0,0,0.06408333316916771,10.931506849315069
11.16902571,17.69,697,25700.0,92.2,0.0,0.0,0.0,0,0,1,0,0,0,0,0.36248237044809073,15.451940638356163
11.81303006,9.98,682,24810.0,71.3,3.0,1.0,0.0,0,0,1,0,0,0,0,0.18377777730373507,15.780821917808218
10.84099168,5.69,757,13625.0,41.2,0.0,0.0,0.0,0,0,1,0,0,0,0,0.2667802320455273,18.65753424657534
10.96819829,15.41,707,16302.0,71.8,3.0,0.0,0.0,0,0,0,0,0,0,0,0.28106896538473314,14.465639268493149
11.35035948,6.54,712,1496.0,17.2,2.0,0.0,0.0,0,0,0,0,1,0,0,0.017600828195800607,5.424543378082192
11.58988651,5.48,787,22602.0,36.3,1.0,0.0,0.0,0,0,1,0,0,0,0,0.20927777696292488,12.328652967123286
10.81977828,3.89,732,9.0,0.2,1.0,0.0,0.0,0,0,0,0,0,0,0,0.00018000000079385105,4.52054794520548
10.34161344,15.21,687,3795.0,32.7,0.0,0.0,0.0,0,0,1,0,0,0,0,0.12243515327604132,4.931506849315069
10.91508846,23.26,697,6130.0,37.6,0.0,0.0,0.0,0,0,0,0,0,0,1,0.11145454592428271,8.301255706849314
12.01370075,20.67,697,80602.0,91.7,0.0,0.0,0.0,1,1,0,0,0,0,0,0.48849697110516854,18.410844747945205
11.65268741,16.57,687,71046.0,51.7,0.0,0.0,0.0,0,0,0,0,1,0,0,0.6177913027078291,9.123173515068494
10.08580911,14.05,692,5122.0,73.2,0.0,0.0,1.0,1,0,1,0,0,0,0,0.21341666652369523,24.024657534246575
11.48242502,7.56,707,9906.0,46.1,0.0,0.0,0.0,0,0,0,0,0,0,0,0.10212792275210715,14.054794520547945
11.8493977,13.52,747,29790.0,15.6,0.0,0.0,0.0,0,1,0,0,0,0,0,0.2127857146243501,13.479337898630137
10.46310334,23.17,697,3723.0,39.4,0.0,0.0,1.0,1,0,0,0,0,0,0,0.10637142862158809,12.657534246575343
10.93310697,12.64,702,5745.0,35.9,2.0,0.0,1.0,0,0,1,0,0,0,0,0.10258928568528224,20.54794520547945
10.97164063,22.95,697,16047.0,78.7,0.0,0.0,0.0,0,1,0,0,0,0,0,0.27572165051009095,7.150570775342466
10.4392204,9.83,702,4475.0,87.7,3.0,0.0,1.0,0,0,0,0,0,0,1,0.13094750395144786,19.972602739726028
10.81985828,1.03,807,2161.0,13.2,0.0,0.0,0.0,0,0,0,0,1,0,0,0.043216542728897495,9.290296802739727
10.1266311,9.79,697,1898.0,34.5,3.0,0.0,0.0,0,0,0,0,0,1,0,0.07592000029231759,4.602739726027397
10.96819829,9.43,722,12174.0,59.6,1.0,0.0,0.0,0,0,1,0,0,0,0,0.2098965516251835,11.835616438356164
11.19547123,9.26,752,4087.0,23.4,0.0,0.0,0.0,1,0,0,0,0,0,0,0.05614011012504371,8.13687214520548
10.91508846,13.11,787,66430.0,3.2,0.0,0.0,0.0,0,0,0,0,0,0,0,1.2078181869086624,11.838356164383562
10.71441777,11.01,767,1786.0,4.3,7.0,0.0,0.0,0,0,0,0,1,0,0,0.039688888839375255,7.068493150684931
9.61580548,2.4,717,3956.0,38.8,0.0,0.0,0.0,0,0,0,0,0,0,0,0.2637333333555783,3.6164383561643834
11.21446552,8.73,742,19892.0,17.3,0.0,0.0,0.0,0,0,1,0,0,0,0,0.2681007060623479,9.780821917808218
10.69098991,16.27,757,14335.0,35.3,0.0,0.0,0.0,1,0,0,0,0,1,0,0.32610673876448937,14.383447487671232
10.40092394,24.88,727,10462.0,33.9,1.0,0.0,0.0,0,0,1,0,0,0,0,0.31809060478727935,10.210844747945206
10.32127641,10.19,692,20167.0,89.6,0.0,0.0,0.0,0,0,1,0,0,0,0,0.6639997368206944,8.054794520547945
11.15619338,16.17,732,9604.0,38.1,0.0,1.0,0.0,0,0,0,0,0,0,0,0.1372078399735113,21.041095890410958
10.77895629,10.25,702,723.0,30.1,3.0,0.0,1.0,0,0,0,0,0,0,0,0.015062499998343547,8.054794520547945
11.33857208,17.0,702,14750.0,66.1,1.0,0.0,0.0,0,0,1,0,0,0,0,0.1755952377133975,13.561643835616438
10.95080655,16.67,717,1203.0,14.9,3.0,0.0,0.0,1,0,1,0,0,0,0,0.021105263090710098,6.0
10.59653473,8.52,707,311.0,6.8,1.0,0.0,0.0,0,0,0,0,0,1,0,0.007775777562950672,8.63013698630137
11.1844214,0.25,767,193.0,0.5,2.0,0.0,0.0,0,1,0,0,0,0,0,0.0026805555501896,20.301255706849314
11.04285783,8.95,687,3730.0,66.6,1.0,0.0,0.0,0,0,0,0,0,0,0,0.0596838199838868,7.6438356164383565
10.25765937,2.23,712,2204.0,19.2,0.0,0.0,0.0,0,0,0,0,0,0,0,0.07733333304385465,4.109474884931507
10.22557105,14.0,687,3243.0,24.0,2.0,0.0,0.0,0,0,1,0,0,0,0,0.11750000020036595,10.906849315068493
11.8493977,10.13,782,3991.0,9.5,1.0,0.0,0.0,1,0,0,0,0,0,1,0.028507142902510278,41.342351589041094
10.59663473,11.07,717,17495.0,60.3,0.0,1.0,0.0,0,0,0,0,0,0,1,0.43737500135414514,19.80821917808219
10.97780715,4.94,692,8232.0,42.4,3.0,0.0,0.0,0,0,1,0,0,0,0,0.1405737702999472,11.177968035616438
10.86650919,18.16,727,17558.0,52.7,0.0,0.0,0.0,0,0,0,0,0,0,0,0.335127499342135,7.972602739726027
